Nr,Date,Time,f [Hz],Signal,Noise
1,2023-06-09,15:15:13.173,1029.2686201009142,744913.9334474924,4248.145101976185
1,2023-06-09,15:15:13.189,1030.8605034251473,212570.74286231332,5749.151090287474
1,2023-06-09,15:15:13.204,1033.706418368099,179167.3432106352,3598.0377968536113
1,2023-06-09,15:15:13.219,1027.7939641381683,186714.70539536036,3307.458011094346
1,2023-06-09,15:15:13.227,1021.5657534439403,190106.22478960908,4507.68327445453
1,2023-06-09,15:15:13.234,1018.6813244316106,218547.93136655082,2389.3551442699736
1,2023-06-09,15:15:13.242,1019.9458968506606,212025.4141608587,2828.7384749722255
1,2023-06-09,15:15:13.249,-1.0,0,3127.880364013098
2,2023-06-09,15:15:50.676,-1.0,0,5449.8788633541435
2,2023-06-09,15:15:50.683,1008.351572960207,348100.3386740887,5227.775568912816
2,2023-06-09,15:15:50.691,1014.8402164464304,712472.87732471,4343.063864937309
2,2023-06-09,15:15:50.698,1011.3941850532192,943818.335591148,6488.896734403484
2,2023-06-09,15:15:50.714,1017.5682397060272,729489.9074787671,3793.286582935289
2,2023-06-09,15:15:50.729,1013.2771091776577,513921.89081597194,4651.98659878013
2,2023-06-09,15:15:50.744,1010.6877983057391,412543.9831817951,3882.4381551874694
2,2023-06-09,15:15:50.760,1013.3804742092929,261264.34590510165,6813.646083971774
2,2023-06-09,15:15:50.772,1016.851393296122,255215.43889235245,5922.847102153111
2,2023-06-09,15:15:50.784,1009.2511454609396,205300.28133258928,2768.106823071769
2,2023-06-09,15:15:50.796,1015.2202772949873,214380.66829085766,4142.502159224877
2,2023-06-09,15:15:50.808,1013.1350153336465,103669.00942148124,3763.1954809513827
2,2023-06-09,15:15:50.816,-1.0,0,2889.858191121368
3,2023-06-09,15:18:03.602,987.4037128083755,64430.215978373024,3183.7218465783617
3,2023-06-09,15:18:03.609,-1.0,0,5053.320818849007
3,2023-06-09,15:18:03.621,1017.9059180213534,187976.30991097956,2800.6693854912855
3,2023-06-09,15:18:03.634,1020.8645118714554,253983.139280276,5216.013220952101
3,2023-06-09,15:18:03.646,1027.4234868070475,224663.42482170247,3118.947195669393
3,2023-06-09,15:18:03.658,1027.657837771811,208619.76920523093,2384.1766502000746
3,2023-06-09,15:18:03.666,1025.4421501995769,119514.928821392,3640.2797163217083
3,2023-06-09,15:18:03.673,-1.0,0,6433.483603836154
3,2023-06-09,15:18:03.681,1012.463076315283,100788.65438371306,4668.528070700293
4,2023-06-09,15:19:26.794,-1.0,0,4290.894402972473
4,2023-06-09,15:19:26.801,890.6250311425686,31850.240955795085,3989.898905375252
4,2023-06-09,15:19:26.809,926.384079448289,65727.2637376962,5074.748669824605
4,2023-06-09,15:19:26.824,978.8946873193211,168318.63611537107,4953.4064308772895
4,2023-06-09,15:19:26.839,1005.8877961263145,653682.1007631023,3556.2161462753206
4,2023-06-09,15:19:26.853,1009.3222854725421,1116782.7437516,3808.2695410366578
4,2023-06-09,15:19:26.868,1007.0682243259046,777948.1396450849,4319.531823570614
4,2023-06-09,15:19:26.876,1007.796662189457,524804.688514014,3337.240621720186
4,2023-06-09,15:19:26.883,1010.1439873395901,480760.4068568695,4234.795281992764
4,2023-06-09,15:19:26.891,1008.1288434557182,434321.49328489986,8110.395506648684
4,2023-06-09,15:19:26.899,1004.0993888816826,289964.2629117062,4384.37079530861
4,2023-06-09,15:19:26.914,-1.0,0,4741.979272878765
5,2023-06-09,15:21:54.544,1007.0765870917606,60113.578611601086,3901.777143107177
5,2023-06-09,15:21:54.551,-1.0,0,2994.547803743474
5,2023-06-09,15:21:54.558,928.5391864755641,107626.86899664083,3655.0305146652836
5,2023-06-09,15:21:54.568,970.1638967955286,251658.84101888543,3132.115208377309
5,2023-06-09,15:21:54.579,1005.2624869276297,1572526.5190033135,3381.3919358738085
5,2023-06-09,15:21:54.589,1010.3778302136703,2102562.4998634458,2958.35901782049
5,2023-06-09,15:21:54.599,1004.9464012485224,823925.7860906472,3680.3172629133455
5,2023-06-09,15:21:54.616,1011.663033957163,758560.5865603309,3574.304333098425
5,2023-06-09,15:21:54.634,1009.4708432448298,636459.3908497741,4452.342907798193
5,2023-06-09,15:21:54.651,1021.216195193609,163039.9358029908,6647.161827437725
5,2023-06-09,15:21:54.669,-1.0,0,3369.332123545001
5,2023-06-09,15:21:54.676,1018.8166990392941,93837.38669602032,3652.835820202753
6,2023-06-09,15:23:11.896,1002.3848349487337,89374.7423788716,5434.202242122254
6,2023-06-09,15:23:11.903,-1.0,0,4462.345832809628
6,2023-06-09,15:23:11.911,1006.2794392212191,267078.29053967225,5617.078900045145
6,2023-06-09,15:23:11.918,1000.3962660713167,152650.0735720649,4523.1237332824985
6,2023-06-09,15:23:11.929,1031.2499778630906,189372.49196871807,4136.756666957189
6,2023-06-09,15:23:11.939,1025.7670420847974,189211.88546107095,6175.50236274989
6,2023-06-09,15:23:11.949,1031.2499778630906,105936.2156408369,6429.188309049854
6,2023-06-09,15:23:11.959,-1.0,0,4321.888320416071
6,2023-06-09,15:23:11.971,1031.2499808369414,31606.305126223222,3084.6178568052883
7,2023-06-09,15:23:12.088,-1.0,0,4013.563086396869
7,2023-06-09,15:23:12.103,986.4757447696653,160138.78701318393,3339.234869833659
7,2023-06-09,15:23:12.118,1005.6026882769776,50750.72756000372,4481.767676495481
7,2023-06-09,15:23:12.133,1021.2373814431427,167902.24548603012,3977.310671410465
7,2023-06-09,15:23:12.148,1023.3500745650429,227791.94844132618,3476.5190354836313
7,2023-06-09,15:23:12.156,1029.3923283991685,175157.70272531308,5379.703095308294
7,2023-06-09,15:23:12.163,1030.2501396824152,292384.98530724895,4978.999113202941
7,2023-06-09,15:23:12.171,1010.203831073461,396592.57278317766,4936.084251019398
7,2023-06-09,15:23:12.179,-1.0,0,4776.576751124547
7,2023-06-09,15:23:12.194,1010.1655779042237,264654.4541417154,7085.36292473964
8,2023-06-09,15:23:12.471,1000.1136806672996,69006.05794005844,4400.383039217595
8,2023-06-09,15:23:12.478,1008.6300382945509,171026.12600784516,4911.02925966644
8,2023-06-09,15:23:12.486,969.1569311942659,50682.99286718872,4690.2804274604205
8,2023-06-09,15:23:12.493,-1.0,0,3174.9952927760155
8,2023-06-09,15:23:12.501,1018.1305156500276,110508.79422228796,2988.708825601886
8,2023-06-09,15:23:12.508,1017.7537579435395,156088.0364372571,4188.060193851919
9,2023-06-09,15:23:12.554,999.8826821356735,55634.81294224606,4861.481230951366
9,2023-06-09,15:23:12.569,1012.8053780508016,129594.45370732064,2577.2026685124547
9,2023-06-09,15:23:12.576,1030.2979537862286,147759.70229563594,5096.23809505788
9,2023-06-09,15:23:12.584,1012.3158661719007,67490.88731472459,3806.7105552100093
9,2023-06-09,15:23:12.591,-1.0,0,3425.560516871624
9,2023-06-09,15:23:12.598,995.4582487474331,48607.11656961293,4759.250941599934
9,2023-06-09,15:23:12.613,-1.0,0,2017.4224149977858
9,2023-06-09,15:23:12.628,1016.0118445729331,184006.39514452143,3793.8873923335277
9,2023-06-09,15:23:12.643,1005.8344276833286,136596.6476520952,5416.5963909771635
9,2023-06-09,15:23:12.658,997.271772943513,66071.54834649738,3691.8216437417013
9,2023-06-09,15:23:12.666,991.2135136727828,335769.8047557072,6098.028921668658
9,2023-06-09,15:23:12.674,1001.2295121107636,263617.4136790609,3211.843131644885
9,2023-06-09,15:23:12.681,1005.0915492473764,206621.613890253,6287.953637716513
9,2023-06-09,15:23:12.689,1031.2499808369414,126101.42846471684,4137.387991203996
9,2023-06-09,15:23:12.704,989.3597719740536,285726.8882531685,6310.529196458785
9,2023-06-09,15:23:12.719,-1.0,0,3624.9849223257743
9,2023-06-09,15:23:12.733,-1.0,0,5674.597296288231
9,2023-06-09,15:23:12.748,991.0133339676164,165631.3921134137,3352.1932327655304
9,2023-06-09,15:23:12.754,-1.0,0,2517.936388172412
9,2023-06-09,15:23:12.759,995.258190038683,147519.7780856213,3637.9133594634823
9,2023-06-09,15:23:12.764,997.4263254088277,407738.2516294333,3654.704844403508
9,2023-06-09,15:23:12.770,986.0870902882319,227515.90163170616,4581.445236087041
9,2023-06-09,15:23:12.784,968.3479312087934,145349.39623672137,3208.67200413101
9,2023-06-09,15:23:12.799,982.510109329082,134286.5775010444,3486.671262872688
9,2023-06-09,15:23:12.814,984.9204916230157,99414.04810299372,2551.7100286507525
9,2023-06-09,15:23:12.829,1013.0701662202454,61845.33647737336,2821.805820820886
9,2023-06-09,15:23:12.836,1010.4420549948389,72722.33860225663,3246.266059262235
9,2023-06-09,15:23:12.844,1029.5978969297519,49353.35752597706,2873.8345829316186
9,2023-06-09,15:23:12.851,1003.1030571320639,152404.68379374233,2246.246512571823
9,2023-06-09,15:23:12.859,986.1935167473816,176869.8401808743,3641.567086301049
9,2023-06-09,15:23:12.873,982.8863605635871,102777.52717211553,4240.731831676208
9,2023-06-09,15:23:12.888,1031.2499808369414,36201.871490011836,4017.385064312009
9,2023-06-09,15:23:12.903,1027.4405782656427,129225.87543088755,4136.53184548504
9,2023-06-09,15:23:12.918,1018.9914822781784,145272.64981562237,4299.489640782713
9,2023-06-09,15:23:12.926,-1.0,0,3893.7976596428653
9,2023-06-09,15:23:12.934,998.8200150304496,100581.94490452443,3666.4009722802375
10,2023-06-09,15:23:13.298,982.3648277013706,55090.43474389756,2495.3461421262077
10,2023-06-09,15:23:13.303,-1.0,0,3747.6858933089316
10,2023-06-09,15:23:13.308,984.9527204486923,145352.6486251512,3464.4358501048864
10,2023-06-09,15:23:13.313,960.9375311425686,65158.13120997868,2335.9201210143665
10,2023-06-09,15:23:13.318,987.6381164152509,184485.84887341256,2864.175144545652
10,2023-06-09,15:23:13.333,986.9505262294897,176411.06789689916,3033.576697994676
10,2023-06-09,15:23:13.348,988.5052739798381,98637.70167588584,3804.709006125869
10,2023-06-09,15:23:13.363,-1.0,0,3947.120377089792
Nr,Date,Time,f [Hz],Signal,Noise
1,2023-06-09,15:23:34.903,1008.9521910041266,96068.92817571665,4647.820816565846
1,2023-06-09,15:23:34.918,1007.4140872579194,141382.3677968879,3292.225119895167
1,2023-06-09,15:23:34.933,1010.8490448434571,195656.95327385762,2260.7719536139457
1,2023-06-09,15:23:34.948,1012.8477998748347,193292.16087170475,4627.548726381762
1,2023-06-09,15:23:34.953,-1.0,0,3326.706105802454
1,2023-06-09,15:23:34.958,1012.0033451653104,97246.70349842391,3953.1324197216413
2,2023-06-09,15:24:08.841,890.6250242227139,25107.619172535404,2323.78362916351
2,2023-06-09,15:24:08.848,-1.0,0,5714.4278907507305
2,2023-06-09,15:24:08.863,960.937523179811,50995.747770553084,4422.541946632567
2,2023-06-09,15:24:08.878,982.6975409238005,251807.27240076085,3801.106434325358
2,2023-06-09,15:24:08.893,986.6256865664247,340166.989702457,4129.880153833867
2,2023-06-09,15:24:08.908,982.9581888259193,356434.79754985654,2988.1533969785814
2,2023-06-09,15:24:08.913,983.4795144698809,106086.66806887861,2984.6360846822363
2,2023-06-09,15:24:08.918,960.7053391589592,55787.992391617605,5164.583642159473
2,2023-06-09,15:24:08.923,961.1526871690694,55152.102539482075,5740.41072531206
2,2023-06-09,15:24:08.928,-1.0,0,5812.304737373319
3,2023-06-09,15:24:43.558,-1.0,0,4149.249991494438
3,2023-06-09,15:24:43.566,935.7472387314207,156979.19034039363,4802.025450267183
3,2023-06-09,15:24:43.573,965.0586987166307,580119.0759571005,3559.5565029027925
3,2023-06-09,15:24:43.581,984.1944496244739,1217930.7984662578,2934.5955476276044
3,2023-06-09,15:24:43.588,1008.2035046409404,2761978.691340688,4888.65076717466
3,2023-06-09,15:24:43.596,1013.5670235785036,2903275.2469824594,4174.546860494159
3,2023-06-09,15:24:43.604,1026.510176701338,780355.1216164727,4855.639657455776
3,2023-06-09,15:24:43.611,-1.0,0,5647.781826189437
3,2023-06-09,15:24:43.619,1007.0797746311803,335190.1511772725,4351.995901392786
3,2023-06-09,15:24:43.634,1011.6203495013369,131089.8236481773,6277.056600477334
4,2023-06-09,15:24:47.639,-1.0,0,2688.971985005459
4,2023-06-09,15:24:47.647,920.6046368724093,40553.16544730975,3467.5998955990467
4,2023-06-09,15:24:47.654,954.9490803807489,129847.17634325617,3804.1550470729053
4,2023-06-09,15:24:47.661,962.865447831601,585254.8762119552,5468.064715830445
4,2023-06-09,15:24:47.669,983.3364932828779,1389186.0811954292,3981.6110754091997
4,2023-06-09,15:24:47.684,1005.8255053917966,3594753.8336830297,4189.673426862308
4,2023-06-09,15:24:47.699,1021.0036738002026,5457099.550881004,6497.201074847504
4,2023-06-09,15:24:47.714,1034.0162936245288,6122401.761208642,4580.77487043413
4,2023-06-09,15:24:47.729,1049.7807012565959,3436300.9873448606,3222.2081090993506
4,2023-06-09,15:24:47.737,1059.8176957961912,1013079.0418287256,5078.715388477769
4,2023-06-09,15:24:47.744,1082.611590947145,156404.46467174808,3739.5636774692875
4,2023-06-09,15:24:47.751,1101.5625210940052,73589.143787794,3213.0356734738925
4,2023-06-09,15:24:47.759,-1.0,0,4624.619691050238
5,2023-06-09,15:24:47.906,-1.0,0,3528.7024388884665
5,2023-06-09,15:24:47.914,1037.9342757149072,83499.19672522116,4637.922605923174
5,2023-06-09,15:24:47.921,1028.9755674988332,154779.73959276968,4117.222685596622
5,2023-06-09,15:24:47.929,1030.3551396219616,192330.42117962925,2800.378044012038
5,2023-06-09,15:24:47.944,1031.1319299422155,228865.95260514788,3044.5459522358897
5,2023-06-09,15:24:47.959,1030.3412053450613,115107.2543325122,2947.989940445542
5,2023-06-09,15:24:47.973,1025.1901615447634,131426.627420387,3129.0966557532593
5,2023-06-09,15:24:47.988,1019.0450868544383,69786.27809060922,2841.2618314515676
5,2023-06-09,15:24:47.996,-1.0,0,2579.06584617249
6,2023-06-09,15:24:48.109,-1.0,0,5677.900123341359
6,2023-06-09,15:24:48.117,961.0944763292354,54336.17144896463,3485.154543465081
6,2023-06-09,15:24:48.124,977.7025629185068,93922.68616657652,2495.8387800396968
6,2023-06-09,15:24:48.131,986.9131256773273,184331.0808284116,3233.6341536185582
6,2023-06-09,15:24:48.138,980.9427598927737,221851.3221431966,3592.041049141226
6,2023-06-09,15:24:48.151,984.3749771678221,61329.886965117716,3490.928315758567
6,2023-06-09,15:24:48.164,984.1993297384167,56067.20023632054,3518.3368024824504
6,2023-06-09,15:24:48.176,-1.0,0,5807.456274283804
7,2023-06-09,15:25:46.846,-1.0,0,4336.418749900722
7,2023-06-09,15:25:46.858,977.0308071537214,214868.7181522251,4056.85245290527
7,2023-06-09,15:25:46.874,1000.6326657541279,1902411.814345545,2574.6899051392666
7,2023-06-09,15:25:46.889,1008.4710827145717,8615137.654863732,2455.3224009846826
7,2023-06-09,15:25:46.904,1014.3633697829342,12595787.665092608,1737.201483112386
7,2023-06-09,15:25:46.919,1008.735081378729,9369480.619852766,3653.3857870289703
7,2023-06-09,15:25:46.927,1008.3691901451391,7288773.820527176,3977.844971378281
7,2023-06-09,15:25:46.934,1008.1113283640749,5925608.809828021,4671.314593439178
7,2023-06-09,15:25:46.941,1007.6462581693737,3874064.863335712,3285.0326288119386
7,2023-06-09,15:25:46.948,1007.1634347020072,2621723.2193550467,3997.7950989693677
7,2023-06-09,15:25:46.956,1008.5655296410531,2014949.6455498675,3891.2118429613156
7,2023-06-09,15:25:46.963,1007.6167995359016,1258916.101159066,3889.3506311169267
7,2023-06-09,15:25:46.971,1004.9986368191521,643748.944837728,4015.739022646639
7,2023-06-09,15:25:46.978,1011.1685724286118,435339.4067250484,2910.1058114219795
7,2023-06-09,15:25:46.993,1007.9378636908049,329824.96432491747,2772.800616232008
7,2023-06-09,15:25:47.008,1007.5438548431607,205550.34084317938,3142.852885434883
7,2023-06-09,15:25:47.024,-1.0,0,4990.207486751671
7,2023-06-09,15:25:47.039,-1.0,0,4319.185387221437
7,2023-06-09,15:25:47.046,1005.3902418245284,115101.55628208083,4615.510874712426
7,2023-06-09,15:25:47.054,1016.4383334377081,198054.5011853895,3353.4733086934793
7,2023-06-09,15:25:47.061,1011.315602043016,258405.48037034422,4847.22906244328
8,2023-06-09,15:26:55.773,-1.0,0,5785.325409929557
8,2023-06-09,15:26:55.788,916.7175553930915,235860.51366115006,5740.309992036759
8,2023-06-09,15:26:55.803,953.5862436125626,439683.7197195487,6072.897060595887
8,2023-06-09,15:26:55.818,984.0260831531135,1168619.3296816014,4139.1543116140465
8,2023-06-09,15:26:55.826,998.8492231077928,2412723.1173504586,4201.238051380663
8,2023-06-09,15:26:55.834,984.3750228321767,1923874.4842095287,8790.582995290362
8,2023-06-09,15:26:55.841,984.3750228321767,2385853.843212945,8548.665749220898
8,2023-06-09,15:26:55.849,1004.3245810328843,4596222.351836351,3421.538829323829
8,2023-06-09,15:26:55.861,1002.3119370360758,2192617.612599529,4953.525504966856
8,2023-06-09,15:26:55.874,1000.98219227594,1316160.7955475873,4949.688617417292
8,2023-06-09,15:26:55.886,1001.9014889294143,1074398.1060204771,3860.240539372471
8,2023-06-09,15:26:55.898,1000.6518730022377,891947.781495128,3692.5204450315705
8,2023-06-09,15:26:55.906,1004.4703366792671,593009.5277132342,3545.6544004003413
8,2023-06-09,15:26:55.914,1003.6467679456543,352534.78999193106,6102.6118492982805
8,2023-06-09,15:26:55.921,1000.5515634377795,220947.8747851101,4634.998054940302
8,2023-06-09,15:26:55.929,1002.002817120765,245217.06976500797,4681.487993724141
8,2023-06-09,15:26:55.944,1008.3905587491388,173088.75148876657,4878.624865140989
8,2023-06-09,15:26:55.959,1003.8726505625284,96111.10394320259,3909.978701461394
8,2023-06-09,15:26:55.973,-1.0,0,5156.268960206482
9,2023-06-09,15:26:57.159,-1.0,0,3538.549289411854
9,2023-06-09,15:26:57.169,1010.2438036533383,142866.18111411436,4941.731063996473
9,2023-06-09,15:26:57.179,1001.7218630227947,141534.68474198607,3599.8332316111055
9,2023-06-09,15:26:57.191,1007.8124775154564,100705.93707144381,4706.805070264467
9,2023-06-09,15:26:57.204,1005.1607342887706,131022.17682281963,3747.3702934564863
9,2023-06-09,15:26:57.216,1005.3507384540461,103502.2618907534,3803.6144837157535
9,2023-06-09,15:26:57.229,-1.0,0,4661.833440185684
9,2023-06-09,15:26:57.236,1003.0774490398192,200504.76593370453,5532.731248347725
9,2023-06-09,15:26:57.244,1005.3946600286087,143103.36000294812,4133.857725319696
10,2023-06-09,15:27:13.076,1009.6366578923112,259595.6921891872,4168.8595478858815
10,2023-06-09,15:27:13.088,-1.0,0,3446.9178293941336
10,2023-06-09,15:27:13.103,924.129916568541,281512.5905683646,4012.6479562468076
10,2023-06-09,15:27:13.118,941.9443982951151,526327.3993725228,5631.562893771776
10,2023-06-09,15:27:13.133,956.6097821034193,903810.7425120836,4682.5927552883695
10,2023-06-09,15:27:13.148,978.2087070052826,2571950.6943144924,3577.720983217707
10,2023-06-09,15:27:13.156,986.0247975935192,6236970.852065777,3036.4602272600887
10,2023-06-09,15:27:13.163,994.1047764268463,9208070.842598347,1816.3931657960281
10,2023-06-09,15:27:13.171,1002.0907492288552,11739959.350329768,2062.6336943238734
10,2023-06-09,15:27:13.178,999.5761230061256,10486192.464574452,1898.9061954706308
10,2023-06-09,15:27:13.186,1002.2823739479663,9525654.132722573,3200.0635187872062
10,2023-06-09,15:27:13.193,1001.4628434717337,7301557.178402284,4655.489102217908
10,2023-06-09,15:27:13.201,1000.889071391863,5393891.083244686,5155.893622073772
10,2023-06-09,15:27:13.208,998.8772386976102,3452136.849443392,4529.1871383130565
10,2023-06-09,15:27:13.223,1001.0467383725678,2449693.7764331154,6402.203702516859
10,2023-06-09,15:27:13.239,999.234050190848,1470107.3731652915,3921.29553722171
10,2023-06-09,15:27:13.254,1001.5719836334979,914631.4170513443,4104.19512098318
10,2023-06-09,15:27:13.269,1002.7844029777588,381009.64458618214,3821.869576688723
10,2023-06-09,15:27:13.276,994.1983414961337,115312.0702555074,2239.5482504082315
10,2023-06-09,15:27:13.284,-1.0,0,3024.884850448148
11,2023-06-09,15:27:21.809,-1.0,0,3308.2142565383624
11,2023-06-09,15:27:21.820,900.4193397202836,124310.04357046974,4393.082590953007
11,2023-06-09,15:27:21.830,934.6621954751514,310633.4236917576,2686.589637973435
11,2023-06-09,15:27:21.840,978.5241308090651,787605.4715597453,3187.8612484138193
11,2023-06-09,15:27:21.849,1008.396486923447,2443532.617673991,3233.3318761777473
11,2023-06-09,15:27:21.859,1026.787738237221,2790674.5329131125,5114.090564378864
11,2023-06-09,15:27:21.869,1044.8673431212492,2144996.895757716,3471.6100352316616
11,2023-06-09,15:27:21.884,1060.514308489237,1033465.0030872602,3135.6776308691105
11,2023-06-09,15:27:21.899,1074.9632147943523,570339.0959697795,6820.534606290108
11,2023-06-09,15:27:21.914,1100.7736078077946,117251.7483374848,5098.799630006095
11,2023-06-09,15:27:21.929,1151.8911399124772,72835.2370277398,4227.0265652164
11,2023-06-09,15:27:21.936,-1.0,0,3425.0570695395973
Nr,Date,Time,f [Hz],Signal,Noise
1,2023-06-09,15:28:51.531,-1.0,0,2377.629467932151
1,2023-06-09,15:28:51.543,981.0678731070033,76626.61550089905,5294.588044371596
1,2023-06-09,15:28:51.556,999.8517405375561,377866.62504134205,3820.1535455705807
1,2023-06-09,15:28:51.568,1008.7691908509465,1248120.1016688482,5240.705041707043
1,2023-06-09,15:28:51.576,1013.3221365836001,1760249.363751087,6614.8984591125845
1,2023-06-09,15:28:51.583,1010.6241376487999,984011.1382894556,4547.115065181165
1,2023-06-09,15:28:51.591,1009.0820045621078,494161.8088077109,5067.658332461026
1,2023-06-09,15:28:51.598,1009.9604848439157,278355.75837344653,4473.471281618252
1,2023-06-09,15:28:51.613,1009.9924985647516,191154.33904909235,3687.092073959153
1,2023-06-09,15:28:51.629,1006.3502488689718,154942.16718756504,5463.572779239657
1,2023-06-09,15:28:51.644,-1.0,0,4525.889616389559
2,2023-06-09,15:28:56.266,-1.0,0,4743.821303391716
2,2023-06-09,15:28:56.274,989.4754609840124,369970.1324211929,3976.214384974385
2,2023-06-09,15:28:56.281,995.8305830443127,903746.409987634,3730.5221789155953
2,2023-06-09,15:28:56.289,1000.0052271121447,1305134.2267306244,3734.9954919078955
2,2023-06-09,15:28:56.301,992.4595554679372,881608.5084086586,4713.051298265522
2,2023-06-09,15:28:56.313,995.711138659637,694879.1739316619,3065.32822524142
2,2023-06-09,15:28:56.326,990.1517885825418,685614.7316997786,2428.6397051629833
2,2023-06-09,15:28:56.338,987.6163136387876,293837.26821682276,3777.3166640530776
2,2023-06-09,15:28:56.353,989.8346910704719,231431.45952928357,2733.5851087859883
2,2023-06-09,15:28:56.368,986.9193306091,323922.0381616771,2202.505675137266
2,2023-06-09,15:28:56.383,988.8734991679776,376538.7681197943,3356.1768311621286
2,2023-06-09,15:28:56.398,995.9840422136228,318868.96455315547,2288.500449624313
2,2023-06-09,15:28:56.406,987.9662800287992,473713.4818686318,4740.256868227695
2,2023-06-09,15:28:56.414,989.3956226705616,506828.4928188716,3487.38328439999
2,2023-06-09,15:28:56.421,990.4887304936224,410110.400554641,4916.34976540652
2,2023-06-09,15:28:56.429,992.1090761819182,204054.12438365113,3486.3403588848823
2,2023-06-09,15:28:56.444,987.1378045409382,118324.9875151225,5146.977576497019
2,2023-06-09,15:28:56.459,984.6515549933912,60261.82733499801,3557.428693145016
2,2023-06-09,15:28:56.474,-1.0,0,3482.6648499610287
3,2023-06-09,15:28:59.908,-1.0,0,5827.242135339899
3,2023-06-09,15:28:59.923,1003.7966742130714,228193.57194506685,3325.6601722656105
3,2023-06-09,15:28:59.938,1004.4358020453662,222222.57524256347,3215.101453010003
3,2023-06-09,15:28:59.946,1003.8184634596631,316640.8945458905,3578.9650167333552
3,2023-06-09,15:28:59.954,1008.7910849647346,700790.5936494839,5416.041813582754
3,2023-06-09,15:28:59.961,1010.6934730667502,744971.0990156594,6169.544039645319
3,2023-06-09,15:28:59.969,1011.15933885527,551845.4883476734,3522.415037286817
3,2023-06-09,15:28:59.981,1019.5551696900327,210100.58586828504,4155.5484593048095
3,2023-06-09,15:28:59.994,-1.0,0,4520.737686272938
3,2023-06-09,15:29:00.006,1031.2499778630906,31476.12877275939,3659.7789132722655
4,2023-06-09,15:29:34.424,-1.0,0,2688.68734861298
4,2023-06-09,15:29:34.432,939.5017370791999,2953789.205104845,4576.858370968803
4,2023-06-09,15:29:34.439,984.7506322343777,8550057.486542685,1844.1984047257838
4,2023-06-09,15:29:34.452,1000.5833706155337,11745193.867256552,1752.3238958594104
4,2023-06-09,15:29:34.464,1013.0872757921358,14121838.828651901,727.9891898579287
4,2023-06-09,15:29:34.476,1019.7376251876492,13198411.94282773,574.7297368526688
4,2023-06-09,15:29:34.488,1020.2760490326144,13428306.262888959,351.47137279556466
4,2023-06-09,15:29:34.496,1019.0968167535714,13333866.211188879,377.47093387746486
4,2023-06-09,15:29:34.504,1018.7539730897352,13222881.434307767,762.8502152398854
4,2023-06-09,15:29:34.511,1019.3718399038505,12973028.727811206,1146.2058903112077
4,2023-06-09,15:29:34.519,1019.0466597661278,12915688.922478212,537.2355914075532
4,2023-06-09,15:29:34.534,1020.1561835025357,12902181.913204864,834.572392800816
4,2023-06-09,15:29:34.549,1020.5478970058872,13035745.200664336,806.785943061912
4,2023-06-09,15:29:34.564,1020.8890570564034,13381633.122019801,1120.918702836849
4,2023-06-09,15:29:34.579,1021.0452056823491,13628892.420368072,881.3829663871295
4,2023-06-09,15:29:34.586,1022.1752765403076,14109547.472673787,696.7832789283447
4,2023-06-09,15:29:34.594,1022.0483676025561,14211103.32682848,616.4620621675992
4,2023-06-09,15:29:34.602,1022.8917289637151,14488498.285437513,441.15558059994214
4,2023-06-09,15:29:34.609,1023.0888577478559,14541840.110238828,623.19216722676
4,2023-06-09,15:29:34.622,1022.7455618538085,14427349.057279414,472.69938730194866
4,2023-06-09,15:29:34.634,1023.1918758666329,14475105.926972674,581.6284912963324
4,2023-06-09,15:29:34.646,1022.8411243895005,14165468.692056157,854.7204532336418
4,2023-06-09,15:29:34.658,1023.8910845296621,14054568.846742315,567.2836652113608
4,2023-06-09,15:29:34.666,1024.595889445048,13392317.687977571,1526.9921938740044
4,2023-06-09,15:29:34.674,1026.1468199643339,12402631.148502985,1241.5974165836174
4,2023-06-09,15:29:34.681,1025.450529277943,10491977.352912722,2093.4500683326096
4,2023-06-09,15:29:34.689,1022.4857250691422,8651881.169434812,5600.939977887927
4,2023-06-09,15:29:34.704,1022.0309816194069,7543612.197970975,4506.722303716802
4,2023-06-09,15:29:34.719,1014.7515875694351,6498451.573362201,2521.7278121121017
4,2023-06-09,15:29:34.733,1013.0894807365801,4669170.533702591,3712.9794936812987
4,2023-06-09,15:29:34.748,1012.0869457796603,2533108.5681731626,5044.379795732308
4,2023-06-09,15:29:34.758,1011.6815389505291,1724906.57171199,3831.075502162217
4,2023-06-09,15:29:34.768,1014.372053180446,1273651.9549435247,3568.2412516802633
4,2023-06-09,15:29:34.778,1018.3988606272841,831339.0950500099,6155.565794842162
4,2023-06-09,15:29:34.788,1017.5863931457758,382576.96915532905,4010.158457637882
4,2023-06-09,15:29:34.796,-1.0,0,2661.8136115286443
4,2023-06-09,15:29:34.804,1027.8345631350687,147823.8480818108,3716.624498228746
4,2023-06-09,15:29:34.811,1026.354445364279,217835.94950153865,2925.570009551901
4,2023-06-09,15:29:34.819,1021.6195878838647,381177.00852645363,3227.7336010144427
4,2023-06-09,15:29:34.834,1023.2614620176084,624583.8280363097,3784.887749854147
4,2023-06-09,15:29:34.849,1018.8874540186616,619992.5629616514,3347.342735318548
4,2023-06-09,15:29:34.864,1023.6569936823981,354791.42405229865,5636.122568326418
4,2023-06-09,15:29:34.879,1031.059997165849,112534.60426647715,3294.523959212283
4,2023-06-09,15:29:34.886,1028.0433501615137,146235.17158666148,4872.282581203343
